Longitude, Latitude, Heterozygocity
200,100,0.115260
400,300,0.117216
0,0,0.124459
200,200,0.129593
400,400,0.120350
0,100,0.109673
200,300,0.131258
0,200,0.125500
200,400,0.109224
0,300,0.121878
0,400,0.132180
300,0,0.114885
300,100,0.124958
100,0,0.103967
300,200,0.124495
100,100,0.113420
300,300,0.133117
100,200,0.122877
300,400,0.131633
100,300,0.118343
100,400,0.108891
400,0,0.118948
400,100,0.106019
200,0,0.112887
400,200,0.096653
