Longitude, Latitude, Heterozygocity
200,100,0.524179
400,300,0.498096
0,0,0.517460
200,200,0.516963
400,400,0.499842
0,100,0.507943
200,300,0.496097
0,200,0.516987
200,400,0.498850
0,300,0.490751
0,400,0.530285
300,0,0.535499
300,100,0.560207
100,0,0.517372
300,200,0.507821
100,100,0.542240
300,300,0.542388
100,200,0.551251
300,400,0.518308
100,300,0.495712
100,400,0.498896
400,0,0.552027
400,100,0.504761
200,0,0.526172
400,200,0.516225
