Longitude, Latitude, Total, Males, Females
200,100,71,29,42
400,300,29,15,14
0,0,57,16,41
200,200,63,32,31
400,400,19,9,10
0,100,32,15,17
200,300,37,21,16
0,200,51,24,27
200,400,9,4,5
0,300,6,2,4
0,400,61,32,29
300,0,72,35,37
300,100,98,47,51
100,0,39,24,15
300,200,49,20,29
100,100,71,30,41
300,300,95,45,50
100,200,63,23,40
300,400,41,21,20
100,300,32,12,20
100,400,26,15,11
400,0,79,39,40
400,100,31,13,18
200,0,71,42,29
400,200,81,46,35
