Longitude, Latitude, Heterozygocity
200,100,0.522045
400,300,0.498110
0,0,0.517642
200,200,0.516260
400,400,0.499850
0,100,0.507585
200,300,0.495709
0,200,0.514377
200,400,0.498850
0,300,0.490751
0,400,0.528331
300,0,0.533380
300,100,0.558930
100,0,0.517569
300,200,0.505876
100,100,0.537513
300,300,0.541594
100,200,0.548753
300,400,0.516593
100,300,0.495405
100,400,0.498950
400,0,0.551073
400,100,0.504136
200,0,0.524676
400,200,0.514599
