Longitude, Latitude, Heterozygocity
200,100,0.127273
400,300,0.117647
0,0,0.134711
200,200,0.139769
400,400,0.131012
0,100,0.119928
200,300,0.135453
0,200,0.133804
200,400,0.115385
0,300,0.124917
0,400,0.140552
300,0,0.127273
300,100,0.138441
100,0,0.108891
300,200,0.137962
100,100,0.132773
300,300,0.135587
100,200,0.121429
300,400,0.132724
100,300,0.129912
100,400,0.109665
400,0,0.133081
400,100,0.112254
200,0,0.122627
400,200,0.105603
