Longitude, Latitude, Total, Males, Females
200,100,75,37,38
400,300,40,23,17
0,0,57,26,31
200,200,40,20,20
400,400,33,13,20
0,100,57,26,31
200,300,27,17,10
0,200,43,21,22
200,400,18,10,8
0,300,25,12,13
0,400,75,38,37
300,0,70,40,30
300,100,121,44,77
100,0,47,25,22
300,200,45,29,16
100,100,65,30,35
300,300,88,43,45
100,200,78,40,38
300,400,45,23,22
100,300,30,17,13
100,400,19,8,11
400,0,89,43,46
400,100,36,20,16
200,0,90,41,49
400,200,46,19,27
