Longitude, Latitude, Total, Males, Females
200,100,59,32,27
400,300,0,0,0
0,0,0,0,0
200,200,67,36,31
400,400,48,23,25
0,100,135,71,64
200,300,110,58,52
0,200,122,62,60
200,400,115,54,61
0,300,136,67,69
0,400,70,42,28
300,0,70,32,38
300,100,61,34,27
100,0,0,0,0
300,200,17,9,8
100,100,93,48,45
300,300,43,23,20
100,200,49,21,28
300,400,38,14,24
100,300,110,64,46
100,400,122,53,69
400,0,28,11,17
400,100,0,0,0
200,0,64,29,35
400,200,0,0,0
