Longitude, Latitude, Heterozygocity
200,100,0.168613
400,300,NaN
0,0,NaN
200,200,0.150044
400,400,0.140642
0,100,0.165468
200,300,0.191136
0,200,0.179031
200,400,0.170811
0,300,0.172313
0,400,0.163069
300,0,0.165272
300,100,0.141917
100,0,NaN
300,200,0.102342
100,100,0.160340
300,300,0.150936
100,200,0.142607
300,400,0.145640
100,300,0.163202
100,400,0.162781
400,0,0.118609
400,100,NaN
200,0,0.153261
400,200,NaN
