Longitude, Latitude, Total, Males, Females
200,100,60,28,32
400,300,0,0,0
0,0,0,0,0
200,200,59,28,31
400,400,27,7,20
0,100,111,50,61
200,300,132,49,83
0,200,121,65,56
200,400,122,54,68
0,300,77,39,38
0,400,68,31,37
300,0,61,38,23
300,100,83,46,37
100,0,0,0,0
300,200,16,9,7
100,100,83,44,39
300,300,36,20,16
100,200,83,38,45
300,400,61,35,26
100,300,118,55,63
100,400,113,50,63
400,0,33,13,20
400,100,0,0,0
200,0,65,35,30
400,200,0,0,0
