Longitude, Latitude, Heterozygocity
200,100,0.173113
400,300,NaN
0,0,NaN
200,200,0.158449
400,400,0.141145
0,100,0.168092
200,300,0.191441
0,200,0.179590
200,400,0.175188
0,300,0.175404
0,400,0.160090
300,0,0.171039
300,100,0.143661
100,0,NaN
300,200,0.103674
100,100,0.156979
300,300,0.147253
100,200,0.143586
300,400,0.148880
100,300,0.169442
100,400,0.164216
400,0,0.121648
400,100,NaN
200,0,0.148080
400,200,NaN
