Longitude, Latitude, Heterozygocity
200,100,0.535739
400,300,0.501955
0,0,0.522240
200,200,0.523660
400,400,0.499665
0,100,0.510734
200,300,0.499564
0,200,0.523377
200,400,0.498850
0,300,0.490751
0,400,0.544226
300,0,0.544094
300,100,0.572397
100,0,0.520366
300,200,0.513035
100,100,0.553976
300,300,0.552042
100,200,0.561308
300,400,0.523348
100,300,0.495879
100,400,0.498779
400,0,0.562370
400,100,0.509270
200,0,0.536041
400,200,0.523926
