Longitude, Latitude, Total, Males, Females
200,100,64,39,25
400,300,32,18,14
0,0,47,23,24
200,200,51,26,25
400,400,27,13,14
0,100,40,21,19
200,300,53,22,31
0,200,71,41,30
200,400,14,7,7
0,300,18,6,12
0,400,62,29,33
300,0,71,29,42
300,100,101,50,51
100,0,48,16,32
300,200,25,15,10
100,100,48,28,20
300,300,79,31,48
100,200,82,42,40
300,400,29,17,12
100,300,39,21,18
100,400,12,7,5
400,0,103,58,45
400,100,38,19,19
200,0,81,40,41
400,200,82,38,44
