Longitude, Latitude, Total, Males, Females
200,100,75,38,37
400,300,33,21,12
0,0,59,26,33
200,200,50,28,22
400,400,36,20,16
0,100,49,22,27
200,300,37,21,16
0,200,48,20,28
200,400,23,9,14
0,300,29,15,14
0,400,56,33,23
300,0,75,35,40
300,100,77,43,34
100,0,37,16,21
300,200,38,21,17
100,100,76,38,38
300,300,110,50,60
100,200,77,39,38
300,400,47,23,24
100,300,33,25,8
100,400,20,8,12
400,0,91,41,50
400,100,33,14,19
200,0,72,31,41
400,200,49,26,23
