Longitude, Latitude, Heterozygocity
200,100,0.120842
400,300,0.122988
0,0,0.136046
200,200,0.129442
400,400,0.123689
0,100,0.110390
200,300,0.132118
0,200,0.129610
200,400,0.112095
0,300,0.121578
0,400,0.134056
300,0,0.115822
300,100,0.130441
100,0,0.106048
300,200,0.129585
100,100,0.125808
300,300,0.131802
100,200,0.125097
300,400,0.130869
100,300,0.122723
100,400,0.109828
400,0,0.122988
400,100,0.112476
200,0,0.120397
400,200,0.094715
