Longitude, Latitude, Total, Males, Females
200,100,48,25,23
400,300,44,20,24
0,0,61,30,31
200,200,70,47,23
400,400,28,15,13
0,100,40,18,22
200,300,20,16,4
0,200,65,39,26
200,400,18,8,10
0,300,29,19,10
0,400,43,21,22
300,0,53,27,26
300,100,100,56,44
100,0,44,21,23
300,200,47,29,18
100,100,82,32,50
300,300,99,48,51
100,200,75,30,45
300,400,65,29,36
100,300,12,6,6
100,400,25,11,14
400,0,91,54,37
400,100,51,24,27
200,0,57,25,32
400,200,61,27,34
