Longitude, Latitude, Total, Males, Females
200,100,60,34,26
400,300,54,25,29
0,0,48,27,21
200,200,45,23,22
400,400,25,14,11
0,100,30,14,16
200,300,35,19,16
0,200,49,27,22
200,400,12,5,7
0,300,27,15,12
0,400,63,25,38
300,0,82,39,43
300,100,89,42,47
100,0,42,20,22
300,200,43,19,24
100,100,74,37,37
300,300,72,41,31
100,200,94,51,43
300,400,49,28,21
100,300,17,11,6
100,400,46,22,24
400,0,91,40,51
400,100,27,14,13
200,0,47,26,21
400,200,33,14,19
