Longitude, Latitude, Heterozygocity
200,100,0.521708
400,300,0.498474
0,0,0.517035
200,200,0.514603
400,400,0.499907
0,100,0.507326
200,300,0.495087
0,200,0.513171
200,400,0.498850
0,300,0.490751
0,400,0.528358
300,0,0.534049
300,100,0.559287
100,0,0.517310
300,200,0.504939
100,100,0.538186
300,300,0.538063
100,200,0.547490
300,400,0.515715
100,300,0.495705
100,400,0.498977
400,0,0.549548
400,100,0.503835
200,0,0.525221
400,200,0.514695
