Longitude, Latitude, Total, Males, Females
200,100,43,22,21
400,300,35,17,18
0,0,51,21,30
200,200,27,17,10
400,400,40,22,18
0,100,31,14,17
200,300,28,15,13
0,200,35,24,11
200,400,37,23,14
0,300,25,13,12
0,400,13,5,8
300,0,40,17,23
300,100,33,14,19
100,0,51,25,26
300,200,28,16,12
100,100,26,14,12
300,300,21,10,11
100,200,21,9,12
300,400,28,13,15
100,300,34,16,18
100,400,29,12,17
400,0,23,15,8
400,100,37,20,17
200,0,55,26,29
400,200,12,8,4
