Longitude, Latitude, Heterozygocity
200,100,0.123529
400,300,0.121702
0,0,0.134865
200,200,0.136292
400,400,0.127266
0,100,0.117383
200,300,0.137796
0,200,0.130420
200,400,0.117428
0,300,0.122570
0,400,0.142233
300,0,0.122719
300,100,0.138156
100,0,0.110128
300,200,0.136197
100,100,0.132322
300,300,0.135698
100,200,0.123654
300,400,0.128122
100,300,0.131457
100,400,0.110140
400,0,0.126707
400,100,0.110976
200,0,0.120546
400,200,0.111888
