Longitude, Latitude, Total, Males, Females
200,100,59,35,24
400,300,21,5,16
0,0,44,18,26
200,200,46,23,23
400,400,28,9,19
0,100,46,27,19
200,300,45,25,20
0,200,57,29,28
200,400,13,7,6
0,300,12,8,4
0,400,47,20,27
300,0,78,38,40
300,100,87,43,44
100,0,23,11,12
300,200,66,31,35
100,100,82,37,45
300,300,85,49,36
100,200,39,12,27
300,400,52,23,29
100,300,23,10,13
100,400,13,7,6
400,0,119,57,62
400,100,42,20,22
200,0,67,33,34
400,200,68,35,33
