Longitude, Latitude, Heterozygocity
200,100,0.550188
400,300,0.515228
0,0,0.539103
200,200,0.540508
400,400,0.502010
0,100,0.521373
200,300,0.509055
0,200,0.536374
200,400,0.498850
0,300,0.490826
0,400,0.562416
300,0,0.567161
300,100,0.592527
100,0,0.531878
300,200,0.528867
100,100,0.576215
300,300,0.570117
100,200,0.581077
300,400,0.537484
100,300,0.499698
100,400,0.499413
400,0,0.582635
400,100,0.517835
200,0,0.557133
400,200,0.538613
