Longitude, Latitude, Total, Males, Females
200,100,75,39,36
400,300,40,23,17
0,0,47,23,24
200,200,61,37,24
400,400,21,9,12
0,100,37,16,21
200,300,41,18,23
0,200,42,16,26
200,400,9,7,2
0,300,20,10,10
0,400,65,38,27
300,0,52,32,20
300,100,101,50,51
100,0,46,28,18
300,200,44,23,21
100,100,69,33,36
300,300,74,40,34
100,200,62,36,26
300,400,25,15,10
100,300,41,22,19
100,400,18,7,11
400,0,110,55,55
400,100,49,23,26
200,0,66,34,32
400,200,71,37,34
