Longitude, Latitude, Heterozygocity
200,100,0.565883
400,300,0.529004
0,0,0.561206
200,200,0.557487
400,400,0.507527
0,100,0.530634
200,300,0.519020
0,200,0.547639
200,400,0.500321
0,300,0.491331
0,400,0.585704
300,0,0.589322
300,100,0.609477
100,0,0.542263
300,200,0.545845
100,100,0.595240
300,300,0.590406
100,200,0.600534
300,400,0.552525
100,300,0.505727
100,400,0.501078
400,0,0.601261
400,100,0.528634
200,0,0.574625
400,200,0.552359
