Longitude, Latitude, Total, Males, Females
200,100,63,37,26
400,300,43,19,24
0,0,41,17,24
200,200,48,24,24
400,400,24,13,11
0,100,35,16,19
200,300,53,30,23
0,200,36,22,14
200,400,20,9,11
0,300,24,5,19
0,400,69,30,39
300,0,86,36,50
300,100,142,74,68
100,0,44,22,22
300,200,52,18,34
100,100,77,27,50
300,300,70,37,33
100,200,92,47,45
300,400,61,37,24
100,300,20,13,7
100,400,30,16,14
400,0,88,51,37
400,100,51,28,23
200,0,79,34,45
400,200,38,21,17
