Longitude, Latitude, Heterozygocity
200,100,0.170080
400,300,NaN
0,0,NaN
200,200,0.149554
400,400,0.138034
0,100,0.170307
200,300,0.184280
0,200,0.174426
200,400,0.167594
0,300,0.167532
0,400,0.160247
300,0,0.160653
300,100,0.140934
100,0,NaN
300,200,0.102453
100,100,0.155476
300,300,0.149476
100,200,0.142884
300,400,0.139481
100,300,0.161211
100,400,0.163498
400,0,0.118453
400,100,NaN
200,0,0.147772
400,200,NaN
