Longitude, Latitude, Total, Males, Females
200,100,67,39,28
400,300,42,21,21
0,0,28,15,13
200,200,68,31,37
400,400,31,16,15
0,100,37,13,24
200,300,24,12,12
0,200,55,29,26
200,400,20,12,8
0,300,12,3,9
0,400,66,36,30
300,0,65,29,36
300,100,94,54,40
100,0,42,20,22
300,200,38,21,17
100,100,100,55,45
300,300,82,47,35
100,200,97,41,56
300,400,43,17,26
100,300,29,13,16
100,400,28,13,15
400,0,131,67,64
400,100,43,26,17
200,0,61,27,34
400,200,52,25,27
