Longitude, Latitude, Heterozygocity
200,100,0.165057
400,300,NaN
0,0,NaN
200,200,0.146809
400,400,0.134658
0,100,0.171748
200,300,0.180579
0,200,0.174280
200,400,0.169691
0,300,0.160619
0,400,0.150778
300,0,0.166928
300,100,0.132752
100,0,NaN
300,200,0.109177
100,100,0.152584
300,300,0.146677
100,200,0.135546
300,400,0.132073
100,300,0.149929
100,400,0.162250
400,0,0.120418
400,100,NaN
200,0,0.137805
400,200,NaN
