Longitude, Latitude, Heterozygocity
200,100,0.137529
400,300,0.123406
0,0,0.136346
200,200,0.138570
400,400,0.129231
0,100,0.123059
200,300,0.147781
0,200,0.134255
200,400,0.127373
0,300,0.128564
0,400,0.145355
300,0,0.127920
300,100,0.144772
100,0,0.108320
300,200,0.129204
100,100,0.135281
300,300,0.137599
100,200,0.129648
300,400,0.134588
100,300,0.131440
100,400,0.111598
400,0,0.129570
400,100,0.115010
200,0,0.123261
400,200,0.111793
