Longitude, Latitude, Total, Males, Females
200,100,36,14,22
400,300,28,17,11
0,0,45,27,18
200,200,46,27,19
400,400,37,19,18
0,100,22,11,11
200,300,30,14,16
0,200,41,22,19
200,400,28,13,15
0,300,28,13,15
0,400,45,23,22
300,0,53,19,34
300,100,29,9,20
100,0,28,18,10
300,200,16,7,9
100,100,53,27,26
300,300,29,17,12
100,200,39,18,21
300,400,33,19,14
100,300,21,6,15
100,400,68,31,37
400,0,11,7,4
400,100,44,21,23
200,0,54,28,26
400,200,48,22,26
