Longitude, Latitude, Total, Males, Females
200,100,64,27,37
400,300,35,20,15
0,0,65,36,29
200,200,47,24,23
400,400,16,9,7
0,100,34,19,15
200,300,49,26,23
0,200,47,20,27
200,400,11,5,6
0,300,9,5,4
0,400,70,31,39
300,0,97,43,54
300,100,90,40,50
100,0,50,25,25
300,200,50,22,28
100,100,73,37,36
300,300,63,26,37
100,200,86,49,37
300,400,53,25,28
100,300,21,12,9
100,400,19,11,8
400,0,86,41,45
400,100,48,27,21
200,0,102,57,45
400,200,57,31,26
