Longitude, Latitude, Heterozygocity
200,100,0.548837
400,300,0.512474
0,0,0.534738
200,200,0.538038
400,400,0.501050
0,100,0.517815
200,300,0.507822
0,200,0.533012
200,400,0.498850
0,300,0.490791
0,400,0.560305
300,0,0.563762
300,100,0.589776
100,0,0.527855
300,200,0.526647
100,100,0.572554
300,300,0.566301
100,200,0.578954
300,400,0.532159
100,300,0.498875
100,400,0.499277
400,0,0.579544
400,100,0.517322
200,0,0.547710
400,200,0.534070
