Longitude, Latitude, Total, Males, Females
200,100,51,23,28
400,300,41,23,18
0,0,37,22,15
200,200,53,22,31
400,400,48,20,28
0,100,31,15,16
200,300,41,15,26
0,200,42,19,23
200,400,53,29,24
0,300,34,21,13
0,400,50,31,19
300,0,45,19,26
300,100,37,15,22
100,0,29,17,12
300,200,66,35,31
100,100,30,18,12
300,300,25,14,11
100,200,32,14,18
300,400,52,32,20
100,300,21,9,12
100,400,35,19,16
400,0,28,10,18
400,100,37,18,19
200,0,10,9,1
400,200,44,24,20
