Longitude, Latitude, Heterozygocity
200,100,0.168032
400,300,NaN
0,0,NaN
200,200,0.158470
400,400,0.141592
0,100,0.172361
200,300,0.193461
0,200,0.177223
200,400,0.172661
0,300,0.173131
0,400,0.163646
300,0,0.173790
300,100,0.143024
100,0,NaN
300,200,0.104752
100,100,0.158437
300,300,0.147186
100,200,0.139048
300,400,0.149742
100,300,0.168367
100,400,0.168523
400,0,0.120697
400,100,NaN
200,0,0.156130
400,200,NaN
