Longitude, Latitude, Total, Males, Females
200,100,53,19,34
400,300,20,6,14
0,0,47,20,27
200,200,50,20,30
400,400,36,14,22
0,100,23,11,12
200,300,46,23,23
0,200,38,22,16
200,400,36,17,19
0,300,30,12,18
0,400,34,16,18
300,0,47,20,27
300,100,22,6,16
100,0,32,21,11
300,200,33,15,18
100,100,20,12,8
300,300,35,16,19
100,200,44,20,24
300,400,23,13,10
100,300,38,15,23
100,400,23,10,13
400,0,31,19,12
400,100,40,22,18
200,0,23,17,6
400,200,33,16,17
