Longitude, Latitude, Total, Males, Females
200,100,53,31,22
400,300,26,14,12
0,0,55,24,31
200,200,46,27,19
400,400,26,11,15
0,100,47,21,26
200,300,28,17,11
0,200,45,23,22
200,400,19,11,8
0,300,14,7,7
0,400,51,28,23
300,0,72,37,35
300,100,95,47,48
100,0,32,14,18
300,200,40,25,15
100,100,68,35,33
300,300,63,27,36
100,200,76,34,42
300,400,36,26,10
100,300,20,8,12
100,400,34,19,15
400,0,88,45,43
400,100,31,17,14
200,0,75,38,37
400,200,44,25,19
