Longitude, Latitude, Total, Males, Females
200,100,75,32,43
400,300,43,24,19
0,0,63,31,32
200,200,57,33,24
400,400,30,13,17
0,100,35,20,15
200,300,43,24,19
0,200,41,21,20
200,400,17,11,6
0,300,17,11,6
0,400,54,27,27
300,0,88,44,44
300,100,115,58,57
100,0,23,13,10
300,200,45,19,26
100,100,92,33,59
300,300,94,53,41
100,200,71,37,34
300,400,41,23,18
100,300,20,9,11
100,400,21,11,10
400,0,78,47,31
400,100,38,15,23
200,0,51,26,25
400,200,50,25,25
