Longitude, Latitude, Heterozygocity
200,100,0.551466
400,300,0.517405
0,0,0.540153
200,200,0.540707
400,400,0.502475
0,100,0.524092
200,300,0.509344
0,200,0.536724
200,400,0.498850
0,300,0.490901
0,400,0.564994
300,0,0.568682
300,100,0.594131
100,0,0.530024
300,200,0.526833
100,100,0.578478
300,300,0.573470
100,200,0.583497
300,400,0.536180
100,300,0.499487
100,400,0.499517
400,0,0.583794
400,100,0.519789
200,0,0.559888
400,200,0.537263
