Longitude, Latitude, Total, Males, Females
200,100,68,31,37
400,300,0,0,0
0,0,0,0,0
200,200,69,33,36
400,400,66,36,30
0,100,135,72,63
200,300,128,71,57
0,200,119,70,49
200,400,70,28,42
0,300,114,61,53
0,400,79,40,39
300,0,68,33,35
300,100,67,34,33
100,0,0,0,0
300,200,24,13,11
100,100,61,32,29
300,300,33,15,18
100,200,74,46,28
300,400,69,31,38
100,300,125,54,71
100,400,111,62,49
400,0,24,6,18
400,100,0,0,0
200,0,34,16,18
400,200,0,0,0
