Longitude, Latitude, Heterozygocity
200,100,0.164964
400,300,NaN
0,0,NaN
200,200,0.146823
400,400,0.135892
0,100,0.174076
200,300,0.185434
0,200,0.175582
200,400,0.174890
0,300,0.164666
0,400,0.158646
300,0,0.169406
300,100,0.134366
100,0,NaN
300,200,0.109198
100,100,0.151536
300,300,0.145588
100,200,0.135975
300,400,0.140440
100,300,0.155147
100,400,0.164610
400,0,0.122877
400,100,NaN
200,0,0.148914
400,200,NaN
