Longitude, Latitude, Total, Males, Females
200,100,95,50,45
400,300,26,12,14
0,0,70,31,39
200,200,57,37,20
400,400,35,24,11
0,100,41,21,20
200,300,39,19,20
0,200,48,25,23
200,400,15,7,8
0,300,7,5,2
0,400,61,27,34
300,0,79,51,28
300,100,86,48,38
100,0,43,24,19
300,200,54,26,28
100,100,64,30,34
300,300,82,39,43
100,200,84,38,46
300,400,31,12,19
100,300,40,24,16
100,400,23,16,7
400,0,94,43,51
400,100,31,15,16
200,0,67,33,34
400,200,60,34,26
