Longitude, Latitude, Total, Males, Females
200,100,88,43,45
400,300,0,0,0
0,0,0,0,0
200,200,84,49,35
400,400,48,25,23
0,100,125,53,72
200,300,111,60,51
0,200,115,58,57
200,400,87,43,44
0,300,110,54,56
0,400,91,40,51
300,0,81,42,39
300,100,59,32,27
100,0,0,0,0
300,200,34,15,19
100,100,61,33,28
300,300,36,24,12
100,200,65,33,32
300,400,55,29,26
100,300,116,61,55
100,400,119,57,62
400,0,27,16,11
400,100,0,0,0
200,0,72,31,41
400,200,0,0,0
