Longitude, Latitude, Heterozygocity
200,100,0.158508
400,300,NaN
0,0,NaN
200,200,0.142108
400,400,0.135692
0,100,0.173294
200,300,0.183252
0,200,0.173337
200,400,0.171070
0,300,0.158003
0,400,0.148458
300,0,0.160173
300,100,0.130555
100,0,NaN
300,200,0.108891
100,100,0.150032
300,300,0.147126
100,200,0.134018
300,400,0.127468
100,300,0.149120
100,400,0.158413
400,0,0.120679
400,100,NaN
200,0,0.140215
400,200,NaN
