Longitude, Latitude, Total, Males, Females
200,100,68,33,35
400,300,0,0,0
0,0,0,0,0
200,200,61,28,33
400,400,59,29,30
0,100,138,77,61
200,300,129,62,67
0,200,104,49,55
200,400,122,51,71
0,300,135,58,77
0,400,67,32,35
300,0,58,30,28
300,100,82,35,47
100,0,0,0,0
300,200,19,7,12
100,100,81,44,37
300,300,39,22,17
100,200,86,47,39
300,400,66,42,24
100,300,125,68,57
100,400,145,77,68
400,0,15,10,5
400,100,0,0,0
200,0,70,31,39
400,200,0,0,0
