Longitude, Latitude, Total, Males, Females
200,100,49,19,30
400,300,28,13,15
0,0,36,11,25
200,200,42,22,20
400,400,32,14,18
0,100,24,11,13
200,300,21,12,9
0,200,44,24,20
200,400,29,14,15
0,300,38,17,21
0,400,35,23,12
300,0,56,25,31
300,100,36,16,20
100,0,26,11,15
300,200,23,16,7
100,100,50,21,29
300,300,22,13,9
100,200,48,23,25
300,400,25,14,11
100,300,28,10,18
100,400,73,31,42
400,0,14,6,8
400,100,47,24,23
200,0,51,31,20
400,200,59,33,26
