Longitude, Latitude, Heterozygocity
200,100,0.175325
400,300,NaN
0,0,NaN
200,200,0.161439
400,400,0.149051
0,100,0.179274
200,300,0.197211
0,200,0.183846
200,400,0.175288
0,300,0.179188
0,400,0.174864
300,0,0.173516
300,100,0.147443
100,0,NaN
300,200,0.108891
100,100,0.164863
300,300,0.151315
100,200,0.142322
300,400,0.152609
100,300,0.174344
100,400,0.169987
400,0,0.127373
400,100,NaN
200,0,0.161289
400,200,NaN
